FIDELITY_FEDERAL_SEC_ABJ-SM,FIDELITY_FEDERAL_SEC_ABJ-SM,10.64.4.195,FIDELITY
FIDELITY_FIDELITY_ABA2-AP,FIDELITY_FIDELITY_ABA2-AP,10.49.2.242,FIDELITY
FIDELITY_FIDELITY_ABA2-SM,FIDELITY_FIDELITY_ABA2-SM,10.49.2.243,FIDELITY
FIDELITY_GARRISON_PH-AP,FIDELITY_GARRISON_PH-AP,10.43.5.90,FIDELITY
FIDELITY_GARRISON_PH-SM,FIDELITY_GARRISON_PH-SM,10.43.5.91,FIDELITY
FIDELITY_IKOTA-AP,FIDELITY_IKOTA-AP,10.70.0.170,FIDELITY
FIDELITY_IKOTA-SM,FIDELITY_IKOTA-SM,10.70.0.171,FIDELITY
FIDELITY_IKWERE-AP,FIDELITY_IKWERE-AP,10.43.5.98,FIDELITY
FIDELITY_IKWERE-SM,FIDELITY_IKWERE-SM,10.43.5.99,FIDELITY
FIDELITY_KATSINA-AP,FIDELITY_KATSINA-AP,10.70.0.50,FIDELITY
FIDELITY_KATSINA-SM,FIDELITY_KATSINA-SM,10.70.0.51,FIDELITY
FIDELITY_KOFO-ABAYOMI-AP,FIDELITY_KOFO-ABAYOMI-AP,10.70.0.58,FIDELITY
FIDELITY_KOFO-ABAYOMI-SM,FIDELITY_KOFO-ABAYOMI-SM,10.70.0.59,FIDELITY
FIDELITY_LAFIA-NASARAWA-AP,FIDELITY_LAFIA-NASARAWA-AP,10.64.4.74,FIDELITY
FIDELITY_LAFIA-NASARAWA-SM,FIDELITY_LAFIA-NASARAWA-SM,10.64.4.75,FIDELITY
FIDELITY_LAMIDO_YOLA-AP,FIDELITY_LAMIDO_YOLA-AP,10.64.4.90,FIDELITY
FIDELITY_LAMIDO_YOLA-SM,FIDELITY_LAMIDO_YOLA-SM,10.64.4.91,FIDELITY
FIDELITY_MAKURDI-AP,FIDELITY_MAKURDI-AP,10.64.4.210,FIDELITY
FIDELITY_MAKURDI-SM,FIDELITY_MAKURDI-SM,10.64.4.211,FIDELITY
FIDELITY_MARARABA_LTE,FIDELITY_MARARABA_LTE,10.70.0.137,FIDELITY
FIDELITY_OBOSI_ANAMBRA-AP,FIDELITY_OBOSI_ANAMBRA-AP,10.64.4.82,FIDELITY
FIDELITY_OBOSI_ANAMBRA-SM,FIDELITY_OBOSI_ANAMBRA-SM,10.64.4.83,FIDELITY
FIDELITY_OJOTA-AP,FIDELITY_OJOTA-AP,10.64.4.146,FIDELITY
FIDELITY_OJOTA-SM,FIDELITY_OJOTA-SM,10.64.4.147,FIDELITY
FIDELITY_OLD_OJO-AP,FIDELITY_OLD_OJO-AP,10.70.0.18,FIDELITY
FIDELITY_OLD_OJO-SM,FIDELITY_OLD_OJO-SM,10.70.0.19,FIDELITY
FIDELITY_ONIRU-AP,FIDELITY_ONIRU-AP,10.64.4.162,FIDELITY
